model,filename,name,response,classification
gpt,Microsoft.Saturate4.png,Microsoft,Microsoft,True
gpt,Nike.Saturate1.png,Nike,Nike,True
gpt,Nike.Saturate2.png,Nike,Nike,True
gpt,Nike.Saturate3.png,Nike,Nike,True
gpt,Nike.Saturate4.png,Nike,Nike,True
gpt,Nurel Group.Saturate1.png,Nurel Group,Nurel Group,True
gpt,Nurel Group.Saturate2.png,Nurel Group,Nurel Group,True
gpt,Nurel Group.Saturate3.png,Nurel Group,Nurel Group,True
gpt,Nurel Group.Saturate4.png,Nurel Group,Nurel Group,True
gpt,P&G.Saturate1.png,P&G,Procter & Gamble,False
gpt,P&G.Saturate2.png,P&G,P&G,True
gpt,P&G.Saturate3.png,P&G,P&G,True
gpt,P&G.Saturate4.png,P&G,Procter & Gamble,False
gpt,PAGO.Saturate1.png,PAGO,PAGO,True
gpt,PAGO.Saturate2.png,PAGO,PAGO,True
gpt,PAGO.Saturate3.png,PAGO,PAGO,True
gpt,PAGO.Saturate4.png,PAGO,PAGO,True
gpt,PayPal.Saturate1.png,PayPal,PayPal,True
gpt,PayPal.Saturate2.png,PayPal,PayPal,True
gpt,PayPal.Saturate3.png,PayPal,PayPal,True
gpt,PayPal.Saturate4.png,PayPal,PayPal,True
gpt,Regions.Saturate1.png,Regions,Regions,True
gpt,Regions.Saturate2.png,Regions,Regions,True
gpt,Regions.Saturate3.png,Regions,Regions,True
gpt,Regions.Saturate4.png,Regions,Regions,True
gpt,State Farm.Saturate1.png,State Farm,State Farm,True
gpt,State Farm.Saturate2.png,State Farm,State Farm,True
gpt,State Farm.Saturate3.png,State Farm,State Farm,True
gpt,State Farm.Saturate4.png,State Farm,State Farm,True
gpt,SunTrust.Saturate1.png,SunTrust,SunTrust,True
gpt,SunTrust.Saturate2.png,SunTrust,SunTrust,True
gpt,SunTrust.Saturate3.png,SunTrust,SunTrust,True
gpt,SunTrust.Saturate4.png,SunTrust,SunTrust,True
gpt,Target.Saturate1.png,Target,Target,True
gpt,Target.Saturate2.png,Target,Target,True
gpt,Target.Saturate3.png,Target,Target,True
gpt,Target.Saturate4.png,Target,Target,True
gpt,The Home Depot.Saturate1.png,The Home Depot,The Home Depot,True
gpt,The Home Depot.Saturate2.png,The Home Depot,The Home Depot,True
gpt,The Home Depot.Saturate3.png,The Home Depot,The Home Depot,True
gpt,The Home Depot.Saturate4.png,The Home Depot,The Home Depot,True
gpt,UPS.Saturate1.png,UPS,UPS,True
gpt,UPS.Saturate2.png,UPS,UPS,True
gpt,UPS.Saturate3.png,UPS,UPS,True
gpt,UPS.Saturate4.png,UPS,UPS,True
gpt,United Healthcare.Saturate1.png,United Healthcare,United Healthcare,True
gpt,United Healthcare.Saturate2.png,United Healthcare,United Healthcare,True
gpt,United Healthcare.Saturate3.png,United Healthcare,United Healthcare,True
gpt,United Healthcare.Saturate4.png,United Healthcare,United Healthcare,True
gpt,VISA.Saturate1.png,VISA,Visa,True
gpt,VISA.Saturate2.png,VISA,Visa,True
gpt,VISA.Saturate3.png,VISA,Visa,True
gpt,VISA.Saturate4.png,VISA,Visa,True
gpt,WeChat.Saturate1.png,WeChat,WeChat,True
gpt,WeChat.Saturate2.png,WeChat,WeChat,True
gpt,WeChat.Saturate3.png,WeChat,WeChat,True
gpt,WeChat.Saturate4.png,WeChat,WeChat,True
gpt,Wells Fargo.Saturate1.png,Wells Fargo,Wells Fargo,True
gpt,Wells Fargo.Saturate2.png,Wells Fargo,Wells Fargo,True
gpt,Wells Fargo.Saturate3.png,Wells Fargo,Wells Fargo,True
gpt,Wells Fargo.Saturate4.png,Wells Fargo,Wells Fargo,True
gpt,P&G.Noise5.png,P&G,P&G,True
gpt,P&G.Saturate5.png,P&G,Procter & Gamble,False
gpt,PayPal.Noise5.png,PayPal,PayPal,True
gpt,PayPal.Saturate5.png,PayPal,PayPal,True
gpt,State Farm.Noise5.png,State Farm,State Farm,True
gpt,State Farm.Saturate5.png,State Farm,State Farm,True
gpt,The Home Depot.Noise5.png,The Home Depot,The Home Depot,True
gpt,The Home Depot.Saturate5.png,The Home Depot,The Home Depot,True
gpt,United Healthcare.Noise5.png,United Healthcare,United Healthcare,True
gpt,United Healthcare.Saturate5.png,United Healthcare,United Healthcare,True
gpt,Wells Fargo.Noise5.png,Wells Fargo,Wells Fargo,True
gpt,Wells Fargo.Saturate5.png,Wells Fargo,Wells Fargo,True
gpt,American Express.Noise5.png,American Express,AMERICAN EXPRESS,True
gpt,American Express.Saturate5.png,American Express,AMERICAN EXPRESS,True
gpt,Apple.Noise5.png,Apple,Apple,True
gpt,Apple.Saturate5.png,Apple,Apple,True
gpt,Bank of America.Noise5.png,Bank of America,Bank of America,True
gpt,Bank of America.Saturate5.png,Bank of America,Bank of America,True
gpt,Bitcoin.Noise5.png,Bitcoin,Bitcoin,True
gpt,Bitcoin.Saturate5.png,Bitcoin,Bitcoin,True
gpt,Blue Style.Noise5.png,Blue Style,Blue Style.,True
gpt,Blue Style.Saturate5.png,Blue Style,blue Style.,True
gpt,Capital One.Noise5.png,Capital One,Capital One Bank,True
gpt,Capital One.Saturate5.png,Capital One,Capital One Bank,True
gpt,Chase.Noise5.png,Chase,Chase,True
gpt,Chase.Saturate5.png,Chase,Chase,True
gpt,Costco Wholesale.Noise5.png,Costco Wholesale,Costco Wholesale,True
gpt,Costco Wholesale.Saturate5.png,Costco Wholesale,Costco Wholesale,True
gpt,DHL.Noise5.png,DHL,DHL,True
gpt,DHL.Saturate5.png,DHL,DHL,True
gpt,Discover.Noise5.png,Discover,Discover,True
gpt,Discover.Saturate5.png,Discover,Discover,True
gpt,ExxonMobil.Noise5.png,ExxonMobil,ExxonMobil,True
gpt,ExxonMobil.Saturate5.png,ExxonMobil,ExxonMobil,True
gpt,Facebook.Noise5.png,Facebook,Facebook,True
gpt,Facebook.Saturate5.png,Facebook,Facebook,True
gpt,FedEx.Noise5.png,FedEx,FedEx,True
gpt,FedEx.Saturate5.png,FedEx,FedEx,True
gpt,Google.Noise5.png,Google,Google,True
gpt,Google.Saturate5.png,Google,Google,True
gpt,JPMorganChase.Noise5.png,JPMorganChase,JPMorgan Chase & Co.,False
gpt,JPMorganChase.Saturate5.png,JPMorganChase,JPMorgan Chase & Co.,False
gpt,Kroger.Noise5.png,Kroger,Kroger,True
gpt,Kroger.Saturate5.png,Kroger,Kroger,True
gpt,Mastercard.Noise5.png,Mastercard,Mastercard,True
gpt,Mastercard.Saturate5.png,Mastercard,Mastercard,True
gpt,McDonalds.Noise5.png,McDonalds,McDonald's,False
gpt,McDonalds.Saturate5.png,McDonalds,McDonald's,False
gpt,McKesson.Noise5.png,McKesson,McKesson,True
gpt,McKesson.Saturate5.png,McKesson,McKesson,True
gpt,Microsoft.Noise5.png,Microsoft,Microsoft,True
gpt,Microsoft.Saturate5.png,Microsoft,Microsoft,True
gpt,Nike.Noise5.png,Nike,Nike,True
gpt,Nike.Saturate5.png,Nike,Nike,True
gpt,Nurel Group.Noise5.png,Nurel Group,Nurel Group,True
gpt,Nurel Group.Saturate5.png,Nurel Group,Nurel Group,True
gpt,PAGO.Noise5.png,PAGO,PAGO,True
gpt,PAGO.Saturate5.png,PAGO,PAGO,True
gpt,Regions.Noise5.png,Regions,Regions,True
gpt,Regions.Saturate5.png,Regions,Regions,True
gpt,SunTrust.Noise5.png,SunTrust,SunTrust,True
gpt,SunTrust.Saturate5.png,SunTrust,SunTrust,True
gpt,Target.Noise5.png,Target,Target,True
gpt,Target.Saturate5.png,Target,Target,True
gpt,UPS.Noise5.png,UPS,UPS,True
gpt,UPS.Saturate5.png,UPS,UPS,True
gpt,VISA.Noise5.png,VISA,VISA Debit,True
gpt,VISA.Saturate5.png,VISA,Visa,True
gpt,WeChat.Noise5.png,WeChat,WeChat,True
gpt,WeChat.Saturate5.png,WeChat,WeChat,True
gpt,AT&T.Noise5.png,AT&T,AT&T,True
gpt,AT&T.Saturate5.png,AT&T,AT&T,True
gpt,Amazon.Noise5.png,Amazon,Amazon,True
gpt,Amazon.Saturate5.png,Amazon,Amazon,True
gpt,Amazon.Adversarial1.png,Amazon,Amazon,True
gpt,American Express.Adversarial1.png,American Express,AMERICAN EXPRESS,True
gpt,Apple.Adversarial1.png,Apple,Apple,True
gpt,AT&T.Adversarial1.png,AT&T,AT&T,True
gpt,Bank of America.Adversarial1.png,Bank of America,Bank of America,True
gpt,Bitcoin.Adversarial1.png,Bitcoin,Bitcoin,True
gpt,Blue Style.Adversarial1.png,Blue Style,blue Styles.,True
gpt,Capital One.Adversarial1.png,Capital One,Capital One Bank,True
gpt,Chase.Adversarial1.png,Chase,Chase,True
gpt,Costco Wholesale.Adversarial1.png,Costco Wholesale,Costco Wholesale,True
gpt,DHL.Adversarial1.png,DHL,DHL,True
gpt,Discover.Adversarial1.png,Discover,Discover,True
gpt,ExxonMobil.Adversarial1.png,ExxonMobil,ExxonMobil,True
gpt,Facebook.Adversarial1.png,Facebook,Facebook,True
gpt,FedEx.Adversarial1.png,FedEx,FedEx,True
gpt,Google.Adversarial1.png,Google,Google,True
gpt,JPMorganChase.Adversarial1.png,JPMorganChase,JPMorgan Chase & Co.,False
gpt,Kroger.Adversarial1.png,Kroger,Kroger,True
gpt,Mastercard.Adversarial1.png,Mastercard,Mastercard,True
gpt,McDonalds.Adversarial1.png,McDonalds,McDonald's,False
gpt,McKesson.Adversarial1.png,McKesson,McKesson,True
gpt,Microsoft.Adversarial1.png,Microsoft,Microsoft,True
gpt,Nike.Adversarial1.png,Nike,Nike,True
gpt,Nurel Group.Adversarial1.png,Nurel Group,Nurel Group,True
gpt,PAGO.Adversarial1.png,PAGO,Pago,True
gpt,PayPal.Adversarial1.png,PayPal,PayPal,True
gpt,P&G.Adversarial1.png,P&G,P&G,True
gpt,Regions.Adversarial1.png,Regions,Regions Bank,True
gpt,State Farm.Adversarial1.png,State Farm,State Farm,True
gpt,SunTrust.Adversarial1.png,SunTrust,SunTrust,True
gpt,Target.Adversarial1.png,Target,Target,True
gpt,The Home Depot.Adversarial1.png,The Home Depot,The Home Depot,True
gpt,United Healthcare.Adversarial1.png,United Healthcare,United Healthcare,True
gpt,UPS.Adversarial1.png,UPS,UPS,True
gpt,VISA.Adversarial1.png,VISA,VISA,True
gpt,WeChat.Adversarial1.png,WeChat,WeChat,True
gpt,Wells Fargo.Adversarial1.png,Wells Fargo,Wells Fargo,True
gpt,Amazon.Adversarial2.png,Amazon,Amazon,True
gpt,American Express.Adversarial2.png,American Express,AMERICAN EXPRESS,True
gpt,Apple.Adversarial2.png,Apple,Apple,True
gpt,AT&T.Adversarial2.png,AT&T,AT&T,True
gpt,Bank of America.Adversarial2.png,Bank of America,Bank of America,True
gpt,Bitcoin.Adversarial2.png,Bitcoin,Bitcoin,True
gpt,Blue Style.Adversarial2.png,Blue Style,blue Styles.,True
gpt,Capital One.Adversarial2.png,Capital One,Capital One Bank,True
gpt,Chase.Adversarial2.png,Chase,Chase,True
gpt,Costco Wholesale.Adversarial2.png,Costco Wholesale,Costco Wholesale,True
gpt,DHL.Adversarial2.png,DHL,DHL,True
gpt,Discover.Adversarial2.png,Discover,Discover,True
gpt,ExxonMobil.Adversarial2.png,ExxonMobil,ExxonMobil,True
gpt,Facebook.Adversarial2.png,Facebook,Facebook,True
gpt,FedEx.Adversarial2.png,FedEx,FedEx,True
gpt,Google.Adversarial2.png,Google,Google,True
gpt,JPMorganChase.Adversarial2.png,JPMorganChase,JP Morgan Chase & Co.,False
gpt,Kroger.Adversarial2.png,Kroger,Kroger,True
gpt,Mastercard.Adversarial2.png,Mastercard,Mastercard,True
gpt,McDonalds.Adversarial2.png,McDonalds,McDonald's,False
gpt,McKesson.Adversarial2.png,McKesson,McKesson,True
gpt,Microsoft.Adversarial2.png,Microsoft,Microsoft,True
gpt,Nike.Adversarial2.png,Nike,Nike,True
gpt,Nurel Group.Adversarial2.png,Nurel Group,Nurel Group,True
gpt,PAGO.Adversarial2.png,PAGO,Pago,True
gpt,PayPal.Adversarial2.png,PayPal,PayPal,True
gpt,P&G.Adversarial2.png,P&G,P&G,True
gpt,Regions.Adversarial2.png,Regions,Regions,True
gpt,State Farm.Adversarial2.png,State Farm,State Farm,True
gpt,SunTrust.Adversarial2.png,SunTrust,SunTrust,True
gpt,Target.Adversarial2.png,Target,Target,True
gpt,The Home Depot.Adversarial2.png,The Home Depot,The Home Depot,True
gpt,United Healthcare.Adversarial2.png,United Healthcare,United Healthcare,True
gpt,UPS.Adversarial2.png,UPS,UPS,True
gpt,VISA.Adversarial2.png,VISA,Visa,True
gpt,WeChat.Adversarial2.png,WeChat,WeChat,True
gpt,Wells Fargo.Adversarial2.png,Wells Fargo,Wells Fargo,True
llama,Costco Wholesale.Noise1.png,Costco Wholesale,Costco Wholesale.,True
llama,Costco Wholesale.Noise2.png,Costco Wholesale,Costco Wholesale.,True
llama,Costco Wholesale.Noise3.png,Costco Wholesale,Costco Wholesale.,True
llama,Costco Wholesale.Noise4.png,Costco Wholesale,Costco Wholesale.,True
llama,AT&T.Saturate1.png,AT&T,AT&T,True
llama,AT&T.Saturate2.png,AT&T,AT&T,True
llama,AT&T.Saturate3.png,AT&T,AT&T,True
llama,AT&T.Saturate4.png,AT&T,AT&T,True
llama,Amazon.Saturate1.png,Amazon,Amazon,True
llama,Amazon.Saturate2.png,Amazon,Amazon.,True
llama,Amazon.Saturate3.png,Amazon,Amazon.,True
llama,Amazon.Saturate4.png,Amazon,Amazon.,True
llama,American Express.Saturate1.png,American Express,American Express.,True
llama,American Express.Saturate2.png,American Express,American Express.,True
llama,American Express.Saturate3.png,American Express,American Express.,True
llama,American Express.Saturate4.png,American Express,American Express.,True
llama,Apple.Saturate1.png,Apple,Apple.,True
llama,Apple.Saturate2.png,Apple,Apple,True
llama,Apple.Saturate3.png,Apple,Apple.,True
llama,Apple.Saturate4.png,Apple,Apple.,True
llama,Bank of America.Saturate1.png,Bank of America,Bank of America.,True
llama,Bank of America.Saturate2.png,Bank of America,Bank of America.,True
llama,Bank of America.Saturate3.png,Bank of America,Bank of America.,True
llama,Bank of America.Saturate4.png,Bank of America,Bank of America.,True
llama,Bitcoin.Saturate1.png,Bitcoin,Bitcoin.,True
llama,Bitcoin.Saturate2.png,Bitcoin,Bitcoin.,True
llama,Bitcoin.Saturate3.png,Bitcoin,Bitcoin.,True
llama,Bitcoin.Saturate4.png,Bitcoin,Bitcoin.,True
llama,Blue Style.Saturate1.png,Blue Style,Blue Style.,True
llama,Blue Style.Saturate2.png,Blue Style,Blue Style.,True
llama,Blue Style.Saturate3.png,Blue Style,Blue Style.,True
llama,Blue Style.Saturate4.png,Blue Style,Blue Style.,True
llama,Capital One.Saturate1.png,Capital One,Capital One Bank,True
llama,Capital One.Saturate2.png,Capital One,Capital One Bank,True
llama,Capital One.Saturate3.png,Capital One,Capital One.,True
llama,Capital One.Saturate4.png,Capital One,Capital One.,True
llama,Chase.Saturate1.png,Chase,Chase Bank,True
llama,Chase.Saturate2.png,Chase,Chase.,True
llama,Chase.Saturate3.png,Chase,Chase.,True
llama,Chase.Saturate4.png,Chase,Chase.,True
llama,Costco Wholesale.Saturate1.png,Costco Wholesale,Costco Wholesale.,True
llama,Costco Wholesale.Saturate2.png,Costco Wholesale,Costco.,False
llama,Costco Wholesale.Saturate3.png,Costco Wholesale,Costco.,False
llama,Costco Wholesale.Saturate4.png,Costco Wholesale,Costco.,False
llama,DHL.Saturate1.png,DHL,DHL.,True
llama,DHL.Saturate2.png,DHL,DHL,True
llama,DHL.Saturate3.png,DHL,DHL.,True
llama,DHL.Saturate4.png,DHL,DHL.,True
llama,Discover.Saturate1.png,Discover,Discover.,True
llama,Discover.Saturate2.png,Discover,Discover.,True
llama,Discover.Saturate3.png,Discover,Discover.,True
llama,Discover.Saturate4.png,Discover,Discover.,True
llama,ExxonMobil.Saturate1.png,ExxonMobil,ExxonMobil.,True
llama,ExxonMobil.Saturate2.png,ExxonMobil,ExxonMobil,True
llama,ExxonMobil.Saturate3.png,ExxonMobil,ExxonMobil.,True
llama,ExxonMobil.Saturate4.png,ExxonMobil,ExxonMobil.,True
llama,Facebook.Saturate1.png,Facebook,Facebook.,True
llama,Facebook.Saturate2.png,Facebook,Facebook.,True
llama,Facebook.Saturate3.png,Facebook,Facebook.,True
llama,Facebook.Saturate4.png,Facebook,Facebook.,True
llama,FedEx.Saturate1.png,FedEx,FedEx.,True
llama,FedEx.Saturate2.png,FedEx,FedEx.,True
llama,FedEx.Saturate3.png,FedEx,FedEx.,True
llama,FedEx.Saturate4.png,FedEx,FedEx.,True
llama,Google.Saturate1.png,Google,Google.,True
llama,Google.Saturate2.png,Google,Google.,True
llama,Google.Saturate3.png,Google,Google.,True
llama,Google.Saturate4.png,Google,Google.,True
llama,JPMorganChase.Saturate1.png,JPMorganChase,JPMorgan Chase & Co.,False
llama,JPMorganChase.Saturate2.png,JPMorganChase,JPMorgan Chase & Co.,False
llama,JPMorganChase.Saturate3.png,JPMorganChase,JPMorgan Chase & Co.,False
llama,JPMorganChase.Saturate4.png,JPMorganChase,JPMorgan Chase & Co.,False
llama,Kroger.Saturate1.png,Kroger,Kroger.,True
llama,Kroger.Saturate2.png,Kroger,Kroger.,True
llama,Kroger.Saturate3.png,Kroger,Kroger.,True
llama,Kroger.Saturate4.png,Kroger,Kroger.,True
llama,Mastercard.Saturate1.png,Mastercard,Venn Diagram,False
llama,Mastercard.Saturate2.png,Mastercard,Venn Diagram,False
llama,Mastercard.Saturate3.png,Mastercard,Venn Diagram,False
llama,Mastercard.Saturate4.png,Mastercard,Venn Diagram.,False
llama,McDonalds.Saturate1.png,McDonalds,Golden Arches.,False
llama,McDonalds.Saturate2.png,McDonalds,Golden Arches.,False
llama,McDonalds.Saturate3.png,McDonalds,Golden Arches.,False
llama,McDonalds.Saturate4.png,McDonalds,Golden Arches.,False
llama,McKesson.Saturate1.png,McKesson,McKesson.,True
llama,McKesson.Saturate2.png,McKesson,McKesson.,True
llama,McKesson.Saturate3.png,McKesson,McKesson.,True
llama,McKesson.Saturate4.png,McKesson,McKesson.,True
llama,Microsoft.Saturate1.png,Microsoft,Microsoft.,True
llama,Microsoft.Saturate2.png,Microsoft,Microsoft.,True
llama,Microsoft.Saturate3.png,Microsoft,Microsoft.,True
llama,Microsoft.Saturate4.png,Microsoft,Microsoft.,True
llama,Nike.Saturate1.png,Nike,Swoosh.,False
llama,Nike.Saturate2.png,Nike,Swoosh.,False
llama,Nike.Saturate3.png,Nike,Swoosh.,False
llama,Nike.Saturate4.png,Nike,Swoosh.,False
llama,Nurel Group.Saturate1.png,Nurel Group,Nurel Group.,True
llama,Nurel Group.Saturate2.png,Nurel Group,Nurel Group.,True
llama,Nurel Group.Saturate3.png,Nurel Group,Nurel Group.,True
llama,Nurel Group.Saturate4.png,Nurel Group,Nurel Group.,True
llama,P&G.Saturate1.png,P&G,P&G.,True
llama,P&G.Saturate2.png,P&G,P&G.,True
llama,P&G.Saturate3.png,P&G,P&G.,True
llama,P&G.Saturate4.png,P&G,P&G.,True
llama,PAGO.Saturate1.png,PAGO,PAGO.,True
llama,PAGO.Saturate2.png,PAGO,PAGO.,True
llama,PAGO.Saturate3.png,PAGO,PAGO.,True
llama,PAGO.Saturate4.png,PAGO,PAGO.,True
llama,PayPal.Saturate1.png,PayPal,PayPal.,True
llama,PayPal.Saturate2.png,PayPal,PayPal.,True
llama,PayPal.Saturate3.png,PayPal,PayPal.,True
llama,PayPal.Saturate4.png,PayPal,PayPal.,True
llama,Regions.Saturate1.png,Regions,Regions.,True
llama,Regions.Saturate2.png,Regions,Regions.,True
llama,Regions.Saturate3.png,Regions,Regions.,True
llama,Regions.Saturate4.png,Regions,Regions.,True
llama,State Farm.Saturate1.png,State Farm,State Farm.,True
llama,State Farm.Saturate2.png,State Farm,State Farm.,True
llama,State Farm.Saturate3.png,State Farm,State Farm.,True
llama,State Farm.Saturate4.png,State Farm,State Farm.,True
llama,SunTrust.Saturate1.png,SunTrust,SunTrust.,True
llama,SunTrust.Saturate2.png,SunTrust,SunTrust.,True
llama,SunTrust.Saturate3.png,SunTrust,SunTrust.,True
llama,SunTrust.Saturate4.png,SunTrust,SunTrust.,True
llama,Target.Saturate1.png,Target,Target.,True
llama,Target.Saturate2.png,Target,Target.,True
llama,Target.Saturate3.png,Target,Target.,True
llama,Target.Saturate4.png,Target,Target.,True
llama,The Home Depot.Saturate1.png,The Home Depot,The Home Depot.,True
llama,The Home Depot.Saturate2.png,The Home Depot,The Home Depot.,True
llama,The Home Depot.Saturate3.png,The Home Depot,The Home Depot.,True
llama,The Home Depot.Saturate4.png,The Home Depot,The Home Depot.,True
llama,UPS.Saturate1.png,UPS,UPS.,True
llama,UPS.Saturate2.png,UPS,UPS.,True
llama,UPS.Saturate3.png,UPS,UPS.,True
llama,UPS.Saturate4.png,UPS,UPS.,True
llama,United Healthcare.Saturate1.png,United Healthcare,UnitedHealthcare.,False
llama,United Healthcare.Saturate2.png,United Healthcare,UnitedHealthcare.,False
llama,United Healthcare.Saturate3.png,United Healthcare,UnitedHealthcare.,False
llama,United Healthcare.Saturate4.png,United Healthcare,UnitedHealthcare.,False
llama,VISA.Saturate1.png,VISA,Visa.,True
llama,VISA.Saturate2.png,VISA,Visa.,True
llama,VISA.Saturate3.png,VISA,Visa.,True
llama,VISA.Saturate4.png,VISA,Visa.,True
llama,WeChat.Saturate1.png,WeChat,WeChat.,True
llama,WeChat.Saturate2.png,WeChat,WeChat.,True
llama,WeChat.Saturate3.png,WeChat,WeChat.,True
llama,WeChat.Saturate4.png,WeChat,WeChat.,True
llama,Wells Fargo.Saturate1.png,Wells Fargo,Wells Fargo.,True
llama,Wells Fargo.Saturate2.png,Wells Fargo,Wells Fargo.,True
llama,Wells Fargo.Saturate3.png,Wells Fargo,Wells Fargo.,True
llama,Wells Fargo.Saturate4.png,Wells Fargo,Wells Fargo.,True
llama,P&G.Noise5.png,P&G,Procter & Gamble.,False
llama,P&G.Saturate5.png,P&G,P&G.,True
llama,PayPal.Noise5.png,PayPal,PayPal.,True
llama,PayPal.Saturate5.png,PayPal,PayPal.,True
llama,State Farm.Noise5.png,State Farm,State Farm.,True
llama,State Farm.Saturate5.png,State Farm,State Farm.,True
llama,The Home Depot.Noise5.png,The Home Depot,The Home Depot.,True
llama,The Home Depot.Saturate5.png,The Home Depot,The Home Depot.,True
llama,United Healthcare.Noise5.png,United Healthcare,UnitedHealthcare.,False
llama,United Healthcare.Saturate5.png,United Healthcare,UnitedHealthcare.,False
llama,Wells Fargo.Noise5.png,Wells Fargo,Wells Fargo.,True
llama,Wells Fargo.Saturate5.png,Wells Fargo,Wells Fargo.,True
llama,American Express.Noise5.png,American Express,American Express.,True
llama,American Express.Saturate5.png,American Express,American Express.,True
llama,Apple.Noise5.png,Apple,Apple.,True
llama,Apple.Saturate5.png,Apple,Apple.,True
llama,Bank of America.Noise5.png,Bank of America,Bank of America.,True
llama,Bank of America.Saturate5.png,Bank of America,Bank of America.,True
llama,Bitcoin.Noise5.png,Bitcoin,Bitcoin.,True
llama,Bitcoin.Saturate5.png,Bitcoin,Bitcoin.,True
llama,Blue Style.Noise5.png,Blue Style,blue Style.,True
llama,Blue Style.Saturate5.png,Blue Style,Blue Style.,True
llama,Capital One.Noise5.png,Capital One,Capital One Bank.,True
llama,Capital One.Saturate5.png,Capital One,Capital One.,True
llama,Chase.Noise5.png,Chase,Chase.,True
llama,Chase.Saturate5.png,Chase,Chase.,True
llama,Costco Wholesale.Noise5.png,Costco Wholesale,Costco.,False
llama,Costco Wholesale.Saturate5.png,Costco Wholesale,Costco.,False
llama,DHL.Noise5.png,DHL,DHL.,True
llama,DHL.Saturate5.png,DHL,DHL.,True
llama,Discover.Noise5.png,Discover,Discover.,True
llama,Discover.Saturate5.png,Discover,Discover.,True
llama,ExxonMobil.Noise5.png,ExxonMobil,ExxonMobil.,True
llama,ExxonMobil.Saturate5.png,ExxonMobil,ExxonMobil.,True
llama,Facebook.Noise5.png,Facebook,Facebook.,True
llama,Facebook.Saturate5.png,Facebook,Facebook.,True
llama,FedEx.Noise5.png,FedEx,FedEx.,True
llama,FedEx.Saturate5.png,FedEx,FedEx.,True
llama,Google.Noise5.png,Google,Google.,True
llama,Google.Saturate5.png,Google,Google.,True
llama,JPMorganChase.Noise5.png,JPMorganChase,JPMorgan Chase & Co.,False
llama,JPMorganChase.Saturate5.png,JPMorganChase,JPMorgan Chase & Co.,False
llama,Kroger.Noise5.png,Kroger,Kroger.,True
llama,Kroger.Saturate5.png,Kroger,Kroger.,True
llama,Mastercard.Noise5.png,Mastercard,Mastercard.,True
llama,Mastercard.Saturate5.png,Mastercard,Venn Diagram.,False
llama,McDonalds.Noise5.png,McDonalds,Golden Arches.,False
llama,McDonalds.Saturate5.png,McDonalds,Golden Arches.,False
llama,McKesson.Noise5.png,McKesson,McKesson.,True
llama,McKesson.Saturate5.png,McKesson,McKesson.,True
llama,Microsoft.Noise5.png,Microsoft,Microsoft.,True
llama,Microsoft.Saturate5.png,Microsoft,Microsoft.,True
llama,Nike.Noise5.png,Nike,Swoosh.,False
llama,Nike.Saturate5.png,Nike,Swoosh.,False
llama,Nurel Group.Noise5.png,Nurel Group,Nurel Group.,True
llama,Nurel Group.Saturate5.png,Nurel Group,Nurel Group.,True
llama,PAGO.Noise5.png,PAGO,PAGO.,True
llama,PAGO.Saturate5.png,PAGO,PAGO.,True
llama,Regions.Noise5.png,Regions,Regions.,True
llama,Regions.Saturate5.png,Regions,Regions.,True
llama,SunTrust.Noise5.png,SunTrust,SunTrust.,True
llama,SunTrust.Saturate5.png,SunTrust,SunTrust.,True
llama,Target.Noise5.png,Target,Target.,True
llama,Target.Saturate5.png,Target,Target.,True
llama,UPS.Noise5.png,UPS,UPS.,True
llama,UPS.Saturate5.png,UPS,UPS.,True
llama,VISA.Noise5.png,VISA,Visa.,True
llama,VISA.Saturate5.png,VISA,Visa.,True
llama,WeChat.Noise5.png,WeChat,WeChat.,True
llama,WeChat.Saturate5.png,WeChat,WeChat.,True
llama,AT&T.Noise5.png,AT&T,AT&T Globe.,True
llama,AT&T.Saturate5.png,AT&T,AT&T Globe.,True
llama,Amazon.Noise5.png,Amazon,Smile Logo.,False
llama,Amazon.Saturate5.png,Amazon,Smile Logo.,False
llama,Amazon.Adversarial1.png,Amazon,Smile Logo.,False
llama,American Express.Adversarial1.png,American Express,American Express.,True
llama,Apple.Adversarial1.png,Apple,Apple.,True
llama,AT&T.Adversarial1.png,AT&T,Death Star.,False
llama,Bank of America.Adversarial1.png,Bank of America,Bank of America.,True
llama,Bitcoin.Adversarial1.png,Bitcoin,Bitcoin.,True
llama,Blue Style.Adversarial1.png,Blue Style,Blue Style.,True
llama,Capital One.Adversarial1.png,Capital One,Capital One.,True
llama,Chase.Adversarial1.png,Chase,Chase.,True
llama,Costco Wholesale.Adversarial1.png,Costco Wholesale,Costco.,False
llama,DHL.Adversarial1.png,DHL,DHL.,True
llama,Discover.Adversarial1.png,Discover,Discover.,True
llama,ExxonMobil.Adversarial1.png,ExxonMobil,ExxonMobil.,True
llama,Facebook.Adversarial1.png,Facebook,Facebook.,True
llama,FedEx.Adversarial1.png,FedEx,FedEx.,True
llama,Google.Adversarial1.png,Google,Google.,True
llama,JPMorganChase.Adversarial1.png,JPMorganChase,JPMorgan Chase & Co.,False
llama,Kroger.Adversarial1.png,Kroger,Kroger.,True
llama,Mastercard.Adversarial1.png,Mastercard,Mastercard.,True
llama,McDonalds.Adversarial1.png,McDonalds,Golden Arches.,False
llama,McKesson.Adversarial1.png,McKesson,McKesson.,True
llama,Microsoft.Adversarial1.png,Microsoft,Microsoft.,True
llama,Nike.Adversarial1.png,Nike,Swoosh.,False
